Genome	EHI01384	EHI01307	EHI01308	EHI01309	EHI01296	EHI01289	EHI01318	EHI01303	EHI01280	EHI01294	EHI01287	EHI01302	EHI01319	EHI01311	EHI01299	EHI01327	EHI01290	EHI01312	EHI01291	EHI01298	EHI01306	EHI01315	EHI01385	EHI01283	EHI01383	EHI01288	EHI01382	EHI01313	EHI01284	EHI01281	EHI01285	EHI01320	EHI01323	EHI01301	EHI01304	EHI01314	EHI01381	EHI01316	EHI01300	EHI01329	EHI01324	EHI01295	EHI01330	EHI01292	EHI01286	EHI01325	EHI01297	EHI01332	EHI01317	EHI01331	EHI01310	EHI01322	EHI01282	EHI01321	EHI01326	EHI01305	EHI01293	EHI01328
EHA01920_bin.18	350	76	868	380	231	79	99	180	373	228	94	210	191242	421	83	184	14677	16	291	299	221	2447	219	225	525	58	268	518	2760	554	35948	877	192	202	27	282	279	170	1275	267	105	77	233	2767	132	1598	225	167	10749	136	17	457	164	1052	177	3336	75	348
EHA01920_bin.20	15186	985	7485	1457	1561	3349	3043	5564	9208	2685	3717	2176	58945	50457	3556	3376	4845	7526	3059	4305	32378	3852	5321	4121	28875	1029	24185	4721	2293	20508	56170	23367	2335	6806	3944	9435	8946	5332	6454	1418	3686	3710	2888	22345	539	19784	3974	2441	47708	2429	434	21754	2085	27915	3526	16402	1640	8260
EHA01920_bin.23	134628	50473	115765	190164	66444	78775	82082	33979	99727	49056	92087	57228	99576	8552	110537	100245	57997	80167	75569	169150	88023	8691	166517	77739	130911	32112	54075	120523	46637	42609	142633	28951	121194	110636	53275	87983	47421	48703	144696	212896	87850	90388	7734	204512	57194	45988	59733	136737	84216	24194	195586	414771	81691	323962	67445	80379	41846	96869
EHA01920_bin.28	194134	19673	134051	19569	130205	278421	33569	63623	319473	38187	32340	33432	122507	127214	40387	36638	63087	32071	67423	72380	267644	9311	198954	123675	89071	7928	33667	55557	63567	126102	141869	128959	40948	25827	195332	91323	18657	14293	164709	36792	46029	20151	53983	118074	9766	70069	20780	52981	44400	27817	37657	34978	33106	219564	54565	137163	23314	51546
EHA01920_bin.4	108	381	1795	73	410	295	18	41	6312	3926	3132	439	841801	4373	95	24255	7262	4	5	3009	68	4	16895	948	0	100	2	727	1338	12007	5501	1546	301	116	733	403	8884	305	10	11253	192	0	11602	120	114	876	25	23	8868	220	618	323	2095	1499	210	1123	1054	731
EHA01920_bin.6	7184	3599	3068	7445	4609	4108	794	678	30194	9242	8988	15842	42651	4857	8311	5584	5563	369	1044	4120	13915	7268	13934	5332	4038	7084	26259	4352	1235	1252	12885	2403	6370	21189	7275	3066	35397	2612	6741	4449	7626	2030	2496	21045	19418	3209	8806	2432	4744	3874	10832	13264	4551	18435	5826	2989	143	4282
EHA01920_bin.7	1094	387	1141	900	673	1061	263	422	9144	5489	613	787	90622	1188	831	543	2314	18234	96	344	2249	1001	980	1172	1854	117	5691	3907	104	1437	20658	2576	1768	1316	508	6914	1597	2764	688	4595	1135	393	270	1871	489	1886	1541	596	22359	479	861	2348	1526	1921	620	1334	3679	950
EHA01920_bin.8	47533	11019	32835	39201	31025	34607	23834	18360	206322	35457	104270	37604	131516	387906	27677	26765	53575	477595	26475	82785	11881	50206	318322	24145	57744	24216	19229	85391	6407	75017	41701	211258	60788	15044	16392	78358	277804	35143	9697	26121	59887	28775	118443	47595	30578	15675	45265	23480	84829	13421	16045	157988	44315	137904	39953	125566	9017	12190
EHA01921_bin.13	2067	4094	2061	35470	12167	14341	9523	5049	8570	15719	2732	75193	7405	72072	18163	14567	5557	866	3738	25133	3734	23576	33492	14035	37650	7732	11108	22350	265	20612	93664	51919	22558	22975	4532	19232	81548	8355	3443	8989	38620	19897	9530	40152	5657	25615	27020	17359	6239	15352	23472	12510	20411	38904	16673	6810	2243	25291
EHA01921_bin.25	2268	449	4041	516	598	2787	1803	9583	9818	5292	532	487	2777	7608	249	98	12680	23	2143	938	2330	2308	5652	527	3417	352	7070	873	4146	3504	11262	36501	294	402	1309	5007	2752	976	1333	363	565	90	420	18539	174	9517	1573	922	12234	193	315	269	893	1930	989	6057	1117	235
EHA01921_bin.27	2251	698	0	2168	339	13	876	0	2	53	387	195	1601	34298	21	611	0	113	4	2363	1155	3352	0	1274	331	1203	8	833	0	22404	117	733766	1288	8840	0	1	146	642	14315	832	60	880	314	0	2302	12	165	690	467	1867	4232	3637	753	8007	1996	537	253	2194
EHA01921_bin.29	5038	4122	4366	781	1546	153	3651	232	705	182	1483	617	9697	38541	237	616	194	595	631	962	1188	10692	1149	920	548	137	358	848	81663	92614	1126	552273	1116	8634	93	6102	425	4309	9402	2876	394	1478	798	232	2213	173	256	2260	7060	846	5895	3768	454	2256	3753	1994	14060	1780
EHA01921_bin.32	21407	6872	423	6616	6021	106	678	152	1798	219	25794	146	1337	3397	44	2010	59	28971	904	2818	2177	60842	2292	463	3557	186	163	10719	5872	16246	62	338150	8071	5428	92	2135	334	10414	40425	19187	457	6897	667	174	1728	373	2620	12936	2992	15944	1539	9436	464	51566	1791	705	1070	7864
EHA01921_bin.34	9237	47493	43476	6714	15752	1487	68213	769	5898	3015	2418	15549	98349	36045	3157	2302	2088	2469	1602	2385	6767	18188	3155	4554	5749	1441	1142	3068	63879	120605	12057	1433903	17600	78150	1184	80790	5619	2905	90540	8045	1253	14414	1295	3658	16274	916	5906	28284	26963	4745	21227	43432	1972	7556	3045	10859	18300	11155
EHA01921_bin.41	8641	8935	3611	1903	2611	499	4584	591	2501	6494	5103	839	3624	70230	559	6302	354	1770	1285	2424	2394	27781	3593	2827	2935	878	753	2411	7320	82358	4897	191532	3701	11999	422	3108	1377	11599	12679	6106	3715	2503	1877	1349	4161	1201	1021	4021	2509	1351	14760	6393	1377	4978	11566	3086	40824	5398
EHA01921_bin.7	348643	318851	253266	11	403840	548928	523151	51783	658461	348019	112949	517158	195266	397710	561371	592772	299294	0	20855	1051898	701863	147625	183075	812694	763586	224043	531275	513853	269923	406877	271337	494725	558722	457633	345377	243455	210546	252102	236585	461714	386795	320075	451130	88842	292968	315293	402770	578920	380948	201825	44072	40241	552178	1840223	464859	342061	182478	363462
EHA01921_bin.9	46440	2	8	0	2	5	2	18	7	0	0	5	36	249097	0	0	130	4	2971	4	16202	28	88	6	233764	0	0	0	41	9922	449	258366	0	0	0	89	920	5	163	2	2	0	4408	30	12	20341	0	2	10135	0	0	4	0	8	0	2566	9775	18
EHA01922_bin.12	89183	9910	2096	3	16749	37317	2066	688	4565	5787	6467	110	981	225	24	1853	2380	31	15	3956	92680	72	49	8183	89	3	3418	3845	2459	78	2037	108	48	140	5556	178	162	3236	10407	61	4507	15	288	118	3	256415	79	5839	3158	14493	17	83	60	84923	17464	38053	5	34
EHA01922_bin.13	255999	67803	1758504	7191	174069	1113325	7753	93382	621917	5552	3352	6854	2310	1783	12785	8069	1500305	10	7001	12709	7924	2663	344462	441817	1392	2803	8456	115663	1376643	4285	304738	265691	10801	8799	544714	8686	309	3130	54759	7575	8101	6221	38823	3021	5663	712058	3020	8104	400073	5489	3080	7901	8103	40129	5486	8864	132627	5204
EHA01922_bin.19	1530	1908	245858	1137	71680	1233	1415	2375	1356	1954	269	2791	445	462	2599	1586	662	0	847	4202	2392	377	1504	34974	578	439	2321	1613	172678	1168	74540	2307	1626	869	382	23815	151	1011	807	880	2248	662	838	411489	817	386350	992	1914	188679	796	3687	1509	2841	6586	2069	1242	704	2709
EHA01922_bin.23	69528	242	932	378	2811	473	121	28300	4793	53	2887	83	242	364	254	1710	149	4148	22900	2788	6251	3929	13400	122	26837	33	699	99	53461	242	179	6581	2725	293	233	9160	893	252	744	117	1966	448	1449	57358	187	64607	408	491	605	30	79	1096	869	423	254	963	3478	83
EHA01922_bin.28	22237	974	2476	2790	3709	3784	2510	2443	19396	1663	4115	652	2205	6176	2387	3588	2174	1149	4622	6544	14251	3102	17549	3192	35395	1241	1907	6421	2310	4526	6094	4546	4522	3130	4531	4737	13632	1559	7619	2587	3321	1368	3244	15084	1575	6917	6692	2997	2592	2427	1344	5807	2911	9876	4651	7094	1413	1346
EHA01922_bin.31	299	207	3759	0	1119	2225	443	934	1791	8	0	3	436	6	0	0	469	1	156	5	28	0	4	1528	2	1	6	248	1878	39	2523	629	1	16	991	304	1	359	129	1	2239	0	442	5760	1	68068	1	75	1619	1506	0	0	4	2565	483	522	70	2
EHA01922_bin.34	138249	1380	4734	3161	8751	4017	1467	8713	18586	1032	10243	1653	3092	937	2550	5706	3798	9488	19962	8350	16879	10180	42545	1807	55162	469	2648	1647	14491	2732	6415	17125	8120	2582	2324	10572	2944	1310	9003	1606	6667	1780	3593	25144	1547	28600	2258	4055	3188	381	2256	5271	4103	4015	1891	4205	2790	1565
EHA01922_bin.35	249548	7524	228422	18218	19381	44831	11152	12808	591807	12186	10502	14373	192903	503136	14308	13157	51567	8545	464120	23787	355153	16684	97938	30885	421435	4959	203199	16407	101774	604692	75995	845484	22147	16387	58743	606801	100388	6079	293507	7780	14964	9121	48325	71980	8018	60347	9601	14793	139296	8849	2963	9058	14133	45976	13548	137228	228101	10703
EHA01922_bin.4	35944	2373	8113	1602	18850	184072	2571	245617	204090	5371	4471	9056	12444	11171	2972	2406	23675	8	4362	5071	17137	676	23683	16066	3685	667	4409	5867	91895	8691	177913	9766	2745	1741	35321	10484	37466	913	20897	1468	2197	1274	15371	40272	1472	789654	1096	3472	103639	3109	1071	1944	1020	15827	3944	6285	3306	2595
EHA01922_bin.6	16042	9922	46859	22526	20027	16887	18929	19227	39417	11633	9797	22085	22430	11071	45196	25673	18683	859	19385	36013	41253	1743	115005	15762	59897	8423	12649	19825	36986	32892	41911	17816	24164	15704	14314	30701	5480	10253	49487	34592	13327	16885	8984	59058	29439	37020	20078	25430	51432	8667	12046	68440	24885	58542	18697	22561	31324	50580
EHA01923_bin.17	170077	60	199	6023	37284	2922010	144	6254	29667	88	14964	1170	405	11718	8104	654	355413	175621	7300	9455	14539	167432	151127	35453	294	72	2468657	0	21405	26687	19	10308729	80456	239	125414	5473	78575	9	30438	0	18851	108	7258770	5423	7	43006	1906	182016	5119	0	115	66265	8254	1058	2622	286	739	333
EHA01923_bin.20	1416184	4177	3686	6639	62623	8053	2198	31497	71074	1040	44164	1376	12532	4878	3516	23026	73376	53217	70311	36873	63538	54195	127675	4771	189388	308	8472	1459	12126	4426	6942	147912	34463	5995	2839	26574	9370	5884	45562	1614	30854	4560	293384	11033	2410	39544	6272	8713	229614	884	926	19028	24752	18048	11338	9969	2750	1408
EHA01923_bin.2	41	492	653	61	255	626	15	1306	52456	3440	61945	966	25837	1966	140	220898	6656	40	16	2941	2004	5	152924	1986	0	240	0	380	42279	11160	3607	655	200	159	5720	725	1436	167	19	3765	574	9	429002	721	45	152	33	48	8731	252	368	318	900	2302	186	355	17377	725
EHA01923_bin.7	176448	106762	353710	581988	285487	201473	132417	65615	418872	115929	179192	191074	125081	10885	251057	262063	111535	20125	343761	689099	416038	16171	358403	278587	76524	101538	178673	437618	109846	98585	124482	25776	144677	142406	250709	95406	52885	98428	595968	407096	154305	144860	246026	164088	622954	95681	157358	271940	83126	84614	46650	475867	343253	861164	186115	162263	130555	427659
EHA01923_bin.9	661	20396	1548	1404	5930	5694	201	1287	150232	2603	27241	0	5	9	50281	15761	1910	2	4	9251	3	12	109166	1487	38	3075	75555	10793	2	0	11490	24	462	10851	1525	5	4	18253	1	50	3	1870	491096	8	32768	444	202	58	3	12249	1	13903	727	4797	4155	155	1	14577
EHA01924_bin.10	1149	10473	1539	202	257	671	400	326	34594	2087	2238	13428	526	778	2949	20934	1055	762	139	12611	2730	31429	730	12656	37336	25030	1041	29905	2210	364	1634	1079	2611	5442	2061	310	1007211	22574	699	44950	784	120	23698	1382	16855	621	11477	1054	1351	312	186	12958	4855	73284	7451	740	37	631
EHA01924_bin.13	624	2275	858	4368	8904	2311	1794	367	7674	2956	1475	3137	8830	36385	8039	5090	1578	367	7270	8977	0	73354	4376	7777	6488	7720	3470	4304	56783	7406	115174	51816	2237	2646	10389	856	607971	2270	19	38581	7855	261	16167	1690	4522	44	12271	4462	3689	3398	5246	562	2036	9065	3863	1830	2339	4300
EHA01924_bin.14	1663	2394	525	3687	1025	21299	3784	176	10494	3614	7414	4229	1978	25035	2656	5478	1178	191	334	4255	7133	23022	4720	5036	19765	860	5244	7863	1877	3253	2411	7905	2412	2851	2046	715	67289	8861	3246	1412	3264	1920	11461	1387	1929	1994	1164	5081	5877	3833	1410	2438	5812	18922	3297	10413	348	2687
EHA01924_bin.15	9318	1017	5227	1542	1719	2437	1366	2179	11545	581	2266	667	1809	4035	1814	1284	2727	999	2182	2312	5959	3430	13573	2162	14416	3633	1868	2931	3389	2636	3836	3892	1692	2502	2005	2408	353971	1116	3394	2975	937	416	2534	23810	1109	2435	1649	1648	2589	556	2572	3496	1279	6477	1407	2666	738	4366
EHA01924_bin.18	2991	491	443	3735	722	7648	567	167	21609	1011	25279	737	36803	42052	3765	848	618	1754	83	10006	3699	4918	2663	1619	5111	45430	46256	2030	257	4237	4033	13881	29377	46964	1061	363	56802	2622	2493	66410	6370	221	19990	1287	1160	2294	7502	898	10260	651	5749	1800	950	4539	1635	3123	853	5830
EHA01924_bin.20	1646	332	2942	515	677	1219	272	191	1411	326	1466	722	876	268	763	572	632	762	500	426	1603	18648	2639	2021	517	300	26486	876	423	1063	1588	183	716	463	198	917	57862	436	1661	880	503	127	291	2023	1063	458	338	503	1244	72	1720	1307	640	1105	627	773	568	207
EHA01924_bin.21	16442	7155	217687	23401	9421	14647	8611	22769	19671	7437	14666	10600	8136	5563	18557	14344	13517	15050	20492	20392	17266	4101	29789	15171	23372	5516	8836	17153	9066	8294	25821	8987	15805	13873	11925	14474	1213241	5712	21697	23231	10078	10823	4180	35385	13164	8476	8906	14756	489534	4197	14286	47759	15012	35983	10317	8726	21591	16369
EHA01924_bin.22	7	10	0	0	0	11	0	7	49	0	6	25	0	0	2	12	0	2	1	21	0	0	108	20	76	0	0	0	67	0	0	0	0	14	7	0	52285	1	0	0	0	0	18	6	0	0	0	2	0	0	0	1	14	12	6	0	0	0
EHA01924_bin.28	39744	4595	7757	6022	6083	15466	8371	9266	83932	6382	6769	1423	9151	22452	9430	11870	5791	51	13603	16218	39002	6577	75546	15338	136195	5036	9097	18062	3745	14260	16809	12426	8703	9684	19279	12589	113498	4622	26479	11300	5255	3626	12304	60819	6588	10831	19349	10353	8584	6246	3813	18307	8244	38003	10369	24774	5494	3513
EHA01924_bin.29	14677	3347	19816	3273	2913	10375	6464	28816	37652	5013	9670	8384	4309	25364	4267	3738	8964	29063	38053	10557	2364	8251	31336	3893	25884	1887	31427	6954	27474	11186	29833	36806	5021	4608	9698	59114	100972	8246	5489	1990	6250	2199	7731	10983	2029	16386	4754	5888	28280	2240	1782	10625	5730	34810	7321	30836	6048	1194
EHA01924_bin.36	85032	8068	22938	26936	25982	34659	19906	19047	164743	12868	27036	8186	22635	48526	21606	22918	20275	627	42370	42405	106954	25154	153641	24143	251939	10335	24354	50007	20392	45686	51388	25831	23590	26101	44719	47052	157317	12178	63748	23445	15964	11286	19150	117247	14818	25427	52053	28217	23753	17347	16099	45693	23748	85509	30031	56906	16776	11856
EHA01924_bin.8	0	0	1	0	0	33	2	0	181	5	20	0	2	2	0	6	31	0	1	0	0	19	912	0	5	3	100	2	1	0	0	1	0	2	136	0	616273	1	2	2	2	0	1204	0	0	8	2	3	6	0	6	0	0	1	5	4	7	1
EHA01925_bin.12	875611	753891	745094	9162	1167723	1679747	28649	11539	496959	39211	179137	139685	43795	60223	341697	166720	92343	90	57032	76283	134823	1226213	1590041	1687770	70244	79989	7318994	44617	427855	111508	45225	5008325	28634	10088	380962	170766	12488	583109	835133	43411	1069195	5849	582199	19358	5614	400409	3644	31126	385372	192205	51704	8222	2537364	3318554	38256	121366	1209104	30667
EHA01925_bin.17	10092	9146	8840	72	17223	19901	16543	3294	28821	172112	84580	20934	5996	15185	12528	14071	15184	168	990	26202	866004	891888	363502	21327	35568	17322	623952	19445	9106	49539	15453	19901	13416	25603	14084	59189	75068	9701	6543	13579	13223	8907	18531	25545	8092	15365	14500	14940	11816	5693	917	1562	14541	56714	16482	18333	4674	13014
EHA01925_bin.18	1230	2417	1687	186	8352	3160	2040	2317	5916	8814	1278	7507	13390	64678	2534	9120	2798	859	115	6625	2197	8861	3547	3340	53759	124	53954	6856	872	1243	5951	1488	2638	13361	1845	1015	2306	6500	140	107	2363	110	1969	19700	180	12321	4621	1374	2972	3625	3826	198	5022	36380	18671	2315	5	1904
EHA01925_bin.24	2702	638	15052	673	1040	4300	3293	23232	26836	12511	662	996	4261	7160	812	260	17138	52	2184	1916	19072	2459	14505	854	6189	501	65288	1192	5015	3234	12098	18783	691	535	3088	17700	14931	2395	1401	623	1082	145	720	19855	317	9914	2031	1320	16440	370	453	519	1411	3303	1998	6735	1112	608
EHA01925_bin.25	25876	9811	53193	37974	19841	59948	16999	17225	75203	12297	24013	13485	26354	5635	39639	36997	23928	158	29627	55353	68106	5015	69047	54733	59964	8501	272027	27168	13805	17324	28838	6618	18866	15927	65640	20455	5065	12277	52749	49835	27998	21538	8095	65121	21420	16121	14690	24978	14761	5550	5802	53944	29829	83862	19251	27975	22374	32278
EHA01925_bin.26	5522	4725	65392	1512	6464	8421	1783	1214	36925	19701	15042	22766	5659	9906	1939	6763	2854	4007	698	2718	8875	86733	3004	3654	6534	4235	1003269	3006	1163	4633	7589	3847	7969	6044	1109	11007	9489	3005	2594	2214	14858	648	2242	51819	800	4721	7941	4177	5046	3935	29358	3647	4380	22300	4475	3786	638	5284
EHA01925_bin.28	4796	4638	2415	1254	3723	5922	1227	2005	4435	3438	1504	40234	138227	1980	3083	2223	31030	971	1459	2918	192507	23663	64260	6032	178832	989	279661	20240	2733	43262	177994	102325	3453	3945	3408	5605	18363	5118	5273	5229	2824	1364	1832	14526	1813	19433	12113	1596	24241	35862	25193	2338	2467	9138	2647	41709	53866	2737
EHA01925_bin.29	24272	8496	8902	25432	12403	13856	11643	814	19909	11027	3341	15056	5411	2385	19587	11176	2954	35	958	40369	96515	84710	76342	23560	12016	5791	453064	18922	16898	6375	12035	6818	21706	15334	4091	16434	2019	4504	14888	9758	16898	11606	10267	37355	9798	4170	5811	17532	46990	12172	5923	15402	6662	38523	15294	44049	10243	14724
EHA01925_bin.2	2414	14807	2000	12877	10757	40683	877	1280	141566	10924	27241	9364	11854	8418	6964	51963	194229	20974	2684	15157	5	361644	46600	7672	38955	17283	672035	4533	42448	14129	53330	725	11035	5738	110336	166367	329356	6405	2	9648	9475	5064	11547	231	66132	223	2108	2381	720	11801	2189	9780	5647	70879	10955	6681	1073	423
EHA01925_bin.3	5890	3820	5395	10647	5511	4047	185	497	37564	11472	11876	21022	31250	6533	11092	7554	7279	22	525	3866	22566	9361	20909	4067	2371	9627	139966	2975	1465	595	19917	564	9085	28598	9810	4746	52261	1694	8956	3551	10123	1879	1829	28397	28622	3241	11247	1876	8219	4395	15526	14470	5258	14560	6112	1905	38	2555
EHA01925_bin.5	1810	1070	11777	2	2336	11738	215	2885	52431	868	3621	26	727	18	8	163	3259	2	23	371	37957	68	24	1505	27	2	84007	462	19511	13	4179	43	18	25	10602	417	15	359	243	19	407	0	39	163	4	6096	42	587	1689	1334	3	11	22	15581	1833	535	1	17
EHA01925_bin.6	185	271	238	386	450	6435	264	96	1251	311	107	150	777	49	723	506	417	0	34	573	88784	5043	43249	656	989	138	229286	686	439	1129	1384	1063	677	562	226	205	738	201	256	694	471	423	889	839	329	405	280	484	18602	342	276	400	508	1094	335	626	1264	331
EHA01925_bin.7	23393	2103	5871	5478	5255	8107	4738	5012	49365	3118	4923	1515	4874	19889	5261	5420	4816	744	10515	9407	24261	11936	55189	7320	64731	2485	19712	11279	4763	13720	11668	15314	4856	6161	9877	12305	47380	2805	13733	5252	3711	2147	6420	34475	3250	5907	11307	6177	8001	4224	3695	11376	4993	18010	6677	13344	5251	2846
EHA01925_bin.8	3179	3099	1216	1334	6000	8139	3910	847	12395	3678	1038	7817	3476	7790	2389	5548	925	392	3862	7221	12855	4653	5168	6485	10850	1799	49242	4753	1149	1035	3424	3707	8000	4454	1098	2088	2514	3455	1735	6065	6114	2788	5046	1334	3985	8750	9122	5141	2110	3680	2508	4240	9727	20080	8706	7847	280	8674
EHA01925_bin.9	3609	5878	56704	8139	9546	28221	2199	9838	119752	4166	2933	5802	65278	18625	4258	4213	8880	1361	10325	3282	34717	41895	5437	9045	34697	408	152079	10340	9665	36144	54158	153581	1293	8240	20732	9651	18203	4555	4527	4345	10032	6312	5684	18679	2177	13096	7569	4066	55290	4854	2475	3967	6161	24552	3864	15256	2448	4295
EHA01926_bin.12	189131	41877	604168	155013	177950	302130	48207	24303	685823	38112	273460	56151	171530	9805	76711	74645	160654	4584	455535	128166	602172	22126	584299	164780	118232	26202	307893	124348	160960	142668	175657	15822	39210	44236	440245	118896	77029	28218	990683	113712	53432	43407	37240	192507	141614	134762	48101	94301	115265	21709	18896	133414	124943	456152	79019	246315	192691	120101
EHA01926_bin.14	107233	319	12	119	1942	89	0	0	113	115	97	0	75	3017181	6222	9837	86	117	319	7512	153579	332	106	129	247672	904	45	22	0	85118	169	1284720	1886	76	5	157	40795	167	2062	0	548	2032	43738	8	540	156	661	2112	5249	2	704	176	14267	720	660	19828	222	2607
EHA01926_bin.17	2456	1774	101744	1348	3633	140641	2182	114934	730607	3984	25098	2273	64232	1647086	3085	5977	116896	150	15118	7024	30454	1287738	33093	6022	660499	1388	100956	4848	1924	593805	144810	1097767	2024	4058	73210	277741	9462548	2995	56113	3596	7121	4507	1127491	745598	4762	249253	1415	2719	128709	1627	5414	4585	2929	18324	2400	10662	105963	3058
EHA01926_bin.19	133890	820	840	998	9967	1873	412	3257	26204	148	17870	267	577	639	1133	7300	260	20399	15723	12162	20666	24322	73323	221	136915	31	1909	129	1043	203	386	23555	15685	1326	140	5781	1345	973	1217	372	7135	3679	5063	2371	544	9246	1832	2561	1642	58	303	3213	3883	1192	892	3500	424	300
EHA01926_bin.1	86151	1434	2775	1616	5902	3613	1891	11224	59071	810	16936	792	1250	1080	2437	4718	1139	2081	105780	20682	25622	3673	125929	2670	255422	601	21908	1408	18748	1148	2077	9344	33599	1959	870	16615	2025	973	2306	3404	2535	2183	2040	8376	2404	39104	2669	4219	2914	313	1509	8813	3236	5063	1684	2975	2032	3447
EHA01926_bin.24	45522	0	0	0	2	0	2	0	2	0	0	0	12	99335	0	0	81	0	242	0	858	12	6	0	554046	8	0	0	2	464	164	18886	0	0	0	2	399	2	337	2	0	0	553	3	0	7008	0	0	876	2	0	0	0	2	0	665	3057	4
EHA01926_bin.27	89101	27918	61210	89522	44639	58627	48586	31588	108953	27482	68581	57054	46334	7867	85940	64683	68993	40440	69007	62440	66471	9955	207816	63670	702132	18065	70346	94642	45653	37217	138115	20216	67078	58696	39403	55086	32201	22512	100806	77158	34070	33693	8512	126714	35285	34361	38536	105863	49099	16407	102908	118388	69974	140013	44316	42788	34483	45130
EHA01926_bin.2	8130	1249	4039	3671	2904	13634	3997	1664	22939	6057	18789	8958	4205	29617	14780	5762	2025	55465	730	122800	14931	4965	2343	5241	321470	3607	4229	4999	1144	13943	11569	12162	11860	28770	1882	2732	11691	13744	2875	1868	9201	2424	10407	3949	12653	3863	6540	5156	5589	3588	2827	9098	15702	21829	6027	5739	8467	3653
EHA01926_bin.3	2984	1708	2695	769	2528	4634	4757	10132	35903	8525	1479	948	2836	6756	786	559	11542	89	1414	2130	1601	1379	10164	2087	67551	615	27294	2374	3684	2994	8446	17784	684	1352	3479	3844	2357	1980	1871	508	2115	463	1200	24308	333	11415	2080	3753	7476	463	451	863	2602	3947	2945	9796	1157	8078
EHA01926_bin.9	17128	6842	171857	4962	101197	268	292492	410	739849	43423	9	413981	3305	877776	237750	268	2527	12680	643	55685	1	384	168	191336	1373688	189	204	365	82	14432	595	181	61	274	17623	30788	198179	48491	1465	3336	269971	6494	309	753	995893	1273	23274	642838	11546	643	118271	100171	186475	372170	141617	1367	56	187
EHA01927_bin.11	694068	10808	42302	9918	32235	132545	103881	6171	345861	85062	122148	7155	20470	74850	21257	70299	36571	35084	3505	111190	256784	28554	18819	37951	127111	4593	39780	44703	15230	32693	132007	47030	12582	14284	43662	11864	47652	27651	399816	8168	66661	5508	88263	15685	4323	128947	97924	145701	37445	91057	4338	22019	220552	214986	58343	77321	2567	19067
EHA01927_bin.16	179706	540	1076	1087	739	1275	817	2926	2724	446	9796	388	869	34084	393	732	656	1235	137414	2467	2119	29684	2467	1374	4252	367	768	1436	1557	14865	1373	41796	1119	3046	381	139475	2175	1009	2547	983	727	579	1394	56083	793	47471	1046	906	1444	2137	939	2420	812	5716	2036	1611	1027	3676
EHA01927_bin.1	530282	1452	17768	8873	5519	8186	5346	3170	9048	1824	100661	3188	2562	1501	3437	54321	9655	1128	2241	37935	114028	2214	12104	19263	13593	2806	1931	4680	10012	5670	7901	6727	5356	3294	2784	5045	4577	1468	4903	2168	3706	1166	7124	6438	2912	6767	1709	9684	8228	4933	11082	10084	2394	19201	3104	12318	1033	4947
EHA01927_bin.26	613608	169	1319	25	467	183	272	73125	807	108	432	41	248	36	57	110	231	167	253033	346	454	432	623	98	199	6	263	219	8351	70	294	784	119	182	115	21611	103	345	286	287	377	565	420	344679	70	293574	107	245	315	89	44	185	210	899	255	157	2676	310
EHA01927_bin.29	919629	7529	4456	963	39422	7206	14051	5767	6293	470	15946	604	1040	1920	3669	5988	1556	553	9961	32062	13958	24892	16471	1848	3073	465	2847	1466	6164	3116	1656	14308	7114	9002	1641	10775	1615	1596	4017	4563	27706	7786	14629	11010	4748	6699	3577	11517	1933	1750	3911	13821	8463	3618	2232	2058	1734	4467
EHA01927_bin.31	67619	21639	53093	82567	30104	38927	32135	16141	50481	21396	44298	26019	34602	4214	54652	46537	30711	37383	40241	69838	48241	4182	82058	41369	72137	16249	22215	56146	23414	21211	74964	15374	49646	46072	28227	43974	22021	19780	71300	81817	34623	36852	4316	102816	28053	23060	30478	54071	35501	11528	64875	152662	43633	127192	30342	34550	24410	44406
EHA01927_bin.3	133262	249	465	409	791	480	1760	1695	2853	127	6622	743	447	220	1083	757	424	1808	11290	2358	2317	4289	6041	307	6306	63	9324	349	1098	511	556	10937	1726	712	306	3953	226	236	2288	675	553	388	614	6681	333	6441	372	5677	637	159	690	925	946	1754	410	891	870	276
EHA01927_bin.5	36921	5172	12966	15488	13906	16902	11365	8978	85041	15882	45037	17333	25235	134064	12769	12272	21500	177172	11074	36823	9004	21240	123438	11387	33678	10068	8732	35238	4411	34673	18169	80046	24506	9794	7368	29532	105890	17832	7546	9879	25508	11474	50943	18691	12663	9005	19595	10726	34496	6453	6744	58795	20367	61546	18064	56900	4484	5014
EHA01928_bin.1	963	18029	676	20769	5129	16066	1383	3858	48981	6010	17892	7719	5218	2126	4576	28668	53336	10168	743	18308	473	40909	34212	16233	10474	9038	68210	6716	10215	4123	14898	8544	5768	8819	36199	41324	129416	20300	150	4302	18817	3060	75435	335	24442	218	2247	2183	73742	16096	40677	15733	9323	156809	19389	2074	580	2069
EHA01928_bin.20	9572	1103	1625	306	1161	8536	617	490	74007	1462	5937	643	44592	4673	889	2939	2138	549	292	2122	73727	18634	315668	1113	15796	1242	194125	8870	1676	2036	4964	2771	107557	27327	6754	2089	15522	3128	1608	1895	7699	590	3832	10266	1633	7697	3685	6584	2421	16802	1501	1983	2457	113305	4501	1399	710	895
